Id,Name,Account_vod__c,Account_Type,Account_Specialty,Territory_vod__c,Country,Call_Date_vod__c,Call_Datetime_vod__c,Call_Type_vod__c,Call_Channel_vod__c,Status_vod__c,Detailed_Products_vod__c,Product_Priority,Sample_Dropped,Sample_Product_vod__c,Sample_Quantity_vod__c,Sample_Lot,Signature_Captured,Media_Shown,CLM_Key_Message_Count,Key_Message_Reaction,Next_Call_Notes_vod__c,Attendee_Count,Call_Duration_Minutes,Ownerid,Is_Parent_Call_vod__c,Unlock_vod__c,Mobile_Created_Datetime_vod__c,Created_By_Platform
a0B000000000000156,CALL-000156,001000000000000154,HCP,Cardiology,EU-DACH-01,DE,2026-07-13,2026-07-13T08:41:00.000Z,Product Discussion,Face_to_Face_vod,Submitted_vod,Pulmora,Primary,No,,,,No,None,0,,Schedule next detail,1,25,005000000000000006,true,false,2026-07-13T08:41:00.000Z,iPad
a0B000000000000157,CALL-000157,001000000000000178,HCP,Oncology,NE-01,US,2026-08-19,2026-08-19T08:16:00.000Z,Email,Email_vod,Submitted_vod,Neurovia,Primary,No,,,,No,None,0,,Schedule next detail,1,0,005000000000000020,true,false,2026-08-19T08:16:00.000Z,iPad
a0B000000000000158,CALL-000158,001000000000000093,HCP,Oncology,W-01,US,2026-08-17,2026-08-17T09:20:00.000Z,Detail with Sample,Face_to_Face_vod,Saved_vod,Pulmora,Tertiary,Yes,Pulmora 10mg Sample,3,LOT-2025-11,Yes,None,0,,Follow up on sample feedback,1,23,005000000000000010,true,true,2026-08-17T09:20:00.000Z,iPad
a0B000000000000159,CALL-000159,001000000000000120,HCP,Dermatology,EU-UK-01,GB,2026-08-10,2026-08-10T13:29:00.000Z,Detail Only,Face_to_Face_vod,Planned_vod,Neurovia,Primary,No,,,,No,None,0,,Schedule next detail,1,18,005000000000000001,true,true,2026-08-10T13:29:00.000Z,iPad
a0B000000000000160,CALL-000160,001000000000000090,HCP,General Practice,EU-DACH-01,DE,2026-06-08,2026-06-08T12:52:00.000Z,Sample Only,Face_to_Face_vod,Submitted_vod,Pulmora,Primary,Yes,Pulmora 10mg Sample,4,LOT-2026-01,No,None,0,,Follow up on sample feedback,1,10,005000000000000014,true,false,2026-06-08T12:52:00.000Z,Browser
a0B000000000000161,CALL-000161,001000000000000157,HCP,Internal Medicine,EU-UK-01,GB,2026-06-24,2026-06-24T08:38:00.000Z,Detail Only,Face_to_Face_vod,Saved_vod,Cardiozen,Primary,No,,,,No,None,0,,Schedule next detail,1,16,005000000000000016,true,true,2026-06-24T08:38:00.000Z,iPad
a0B000000000000162,CALL-000162,001000000000000084,Hospital,Oncology,SE-01,US,2026-06-03,2026-06-03T08:55:00.000Z,Sample Only,Face_to_Face_vod,Saved_vod,Cardiozen,Tertiary,Yes,Cardiozen 10mg Sample,3,LOT-2025-09,Yes,None,0,,Follow up on sample feedback,1,30,005000000000000024,true,true,2026-06-03T08:55:00.000Z,iPad
a0B000000000000163,CALL-000163,001000000000000059,HCP,Neurology,SE-01,US,2026-06-21,2026-06-21T13:50:00.000Z,Detail Only,Face_to_Face_vod,Planned_vod,Dermiq,Secondary,No,,,,No,None,0,,Schedule next detail,1,29,005000000000000027,true,true,2026-06-21T13:50:00.000Z,iPad
a0B000000000000164,CALL-000164,001000000000000112,Clinic,Dermatology,EU-IT-01,IT,2026-06-10,2026-06-10T13:56:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Cardiozen,Secondary,No,,,,No,Cardiozen Dosing Guide,2,Neutral,Revisit key messages,1,17,005000000000000023,true,false,2026-06-10T13:56:00.000Z,Browser
a0B000000000000165,CALL-000165,001000000000000167,HCP,Dermatology,SE-02,US,2026-07-20,2026-07-20T09:17:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Dermiq,Secondary,No,,,,No,None,0,,Schedule next detail,1,22,005000000000000027,true,false,2026-07-20T09:17:00.000Z,Windows
a0B000000000000166,CALL-000166,001000000000000164,HCP,Cardiology,CA-ON-01,CA,2026-07-01,2026-07-01T11:27:00.000Z,Detail with Sample,Face_to_Face_vod,Submitted_vod,Neurovia,Secondary,Yes,Neurovia 10mg Sample,1,LOT-2025-02,Yes,None,0,,Follow up on sample feedback,1,19,005000000000000005,true,false,2026-07-01T11:27:00.000Z,iPad
a0B000000000000167,CALL-000167,001000000000000070,Hospital,Neurology,LATAM-BR-01,BR,2026-07-31,2026-07-31T08:23:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Cardiozen,Secondary,No,,,,No,Cardiozen Dosing Guide,6,Neutral,Revisit key messages,1,41,005000000000000033,true,false,2026-07-31T08:23:00.000Z,iPad
a0B000000000000168,CALL-000168,001000000000000093,Hospital,Cardiology,EU-FR-01,FR,2026-06-14,2026-06-14T10:39:00.000Z,Detail Only,Face_to_Face_vod,Saved_vod,Cardiozen,Secondary,No,,,,No,None,0,,Schedule next detail,1,30,005000000000000037,true,true,2026-06-14T10:39:00.000Z,Browser
a0B000000000000169,CALL-000169,001000000000000038,HCP,Internal Medicine,EU-IT-01,IT,2026-07-02,2026-07-02T11:18:00.000Z,Phone Call,Phone_vod,Submitted_vod,Pulmora,Tertiary,No,,,,No,None,0,,Schedule next detail,1,13,005000000000000025,true,false,2026-07-02T11:18:00.000Z,iPad
a0B000000000000170,CALL-000170,001000000000000146,HCP,General Practice,CA-ON-01,CA,2026-08-18,2026-08-18T10:35:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Pulmora,Tertiary,No,,,,No,None,0,,Schedule next detail,1,11,005000000000000026,true,false,2026-08-18T10:35:00.000Z,Browser
a0B000000000000171,CALL-000171,001000000000000004,HCP,Neurology,CA-QC-01,CA,2026-06-06,2026-06-06T08:54:00.000Z,Detail with Sample,Face_to_Face_vod,Submitted_vod,Dermiq,Primary,Yes,Dermiq 10mg Sample,3,LOT-2026-01,Yes,None,0,,Follow up on sample feedback,1,45,005000000000000026,true,false,2026-06-06T08:54:00.000Z,iPhone
a0B000000000000172,CALL-000172,001000000000000039,Hospital,Internal Medicine,W-02,US,2026-07-14,2026-07-14T12:01:00.000Z,Phone Call,Phone_vod,Submitted_vod,Dermiq,Tertiary,No,,,,No,None,0,,Schedule next detail,1,12,005000000000000010,true,false,2026-07-14T12:01:00.000Z,Browser
a0B000000000000173,CALL-000173,001000000000000030,HCP,Dermatology,EU-DACH-01,DE,2026-07-20,2026-07-20T11:45:00.000Z,Remote Detail,Video_vod,Submitted_vod,Oncaline,Tertiary,No,,,,No,Oncaline Phase III Data,3,Positive,Revisit key messages,1,30,005000000000000006,true,false,2026-07-20T11:45:00.000Z,iPad
a0B000000000000174,CALL-000174,001000000000000121,Clinic,Dermatology,EU-FR-01,FR,2026-08-12,2026-08-12T12:16:00.000Z,Detail with Sample,Face_to_Face_vod,Submitted_vod,Neurovia,Tertiary,Yes,Neurovia 10mg Sample,3,LOT-2026-03,Yes,None,0,,Follow up on sample feedback,1,39,005000000000000008,true,false,2026-08-12T12:16:00.000Z,Windows
a0B000000000000175,CALL-000175,001000000000000014,Hospital,General Practice,APAC-AU-01,AU,2026-06-10,2026-06-10T10:01:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Neurovia,Tertiary,No,,,,No,None,0,,Schedule next detail,1,22,005000000000000018,true,false,2026-06-10T10:01:00.000Z,iPad
a0B000000000000176,CALL-000176,001000000000000156,HCP,General Practice,EU-UK-01,GB,2026-08-08,2026-08-08T14:09:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Neurovia,Primary,No,,,,No,Neurovia MoA Video,1,Positive,Revisit key messages,1,44,005000000000000013,true,false,2026-08-08T14:09:00.000Z,iPad
a0B000000000000177,CALL-000177,001000000000000177,HCP,Internal Medicine,LATAM-BR-01,BR,2026-07-30,2026-07-30T12:20:00.000Z,Sample Only,Face_to_Face_vod,Submitted_vod,Oncaline,Tertiary,Yes,Oncaline 10mg Sample,4,LOT-2025-10,No,None,0,,Follow up on sample feedback,1,19,005000000000000030,true,false,2026-07-30T12:20:00.000Z,iPad
a0B000000000000178,CALL-000178,001000000000000134,HCP,Dermatology,EU-UK-01,GB,2026-07-25,2026-07-25T10:46:00.000Z,Product Discussion,Face_to_Face_vod,Planned_vod,Pulmora,Tertiary,No,,,,No,None,0,,Schedule next detail,1,16,005000000000000003,true,true,2026-07-25T10:46:00.000Z,iPad
a0B000000000000179,CALL-000179,001000000000000056,HCP,General Practice,EU-UK-01,GB,2026-06-22,2026-06-22T16:45:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Dermiq,Secondary,No,,,,No,None,0,,Schedule next detail,1,29,005000000000000005,true,false,2026-06-22T16:45:00.000Z,iPhone
a0B000000000000180,CALL-000180,001000000000000126,HCP,Oncology,CA-QC-01,CA,2026-07-15,2026-07-15T09:04:00.000Z,Detail Only,Face_to_Face_vod,Planned_vod,Cardiozen,Tertiary,No,,,,No,Cardiozen Dosing Guide,3,Not Captured,Revisit key messages,1,16,005000000000000034,true,true,2026-07-15T09:04:00.000Z,Windows
a0B000000000000181,CALL-000181,001000000000000049,Hospital,Dermatology,CA-QC-01,CA,2026-08-17,2026-08-17T09:34:00.000Z,Group Detail,Face_to_Face_vod,Submitted_vod,Oncaline,Tertiary,No,,,,No,None,0,,Schedule next detail,8,13,005000000000000022,true,false,2026-08-17T09:34:00.000Z,iPad
a0B000000000000182,CALL-000182,001000000000000144,Hospital,Internal Medicine,EU-ES-01,ES,2026-07-17,2026-07-17T16:27:00.000Z,Remote Detail,Video_vod,Submitted_vod,Dermiq,Tertiary,No,,,,No,Dermiq Launch Deck,5,Positive,Revisit key messages,1,27,005000000000000033,true,false,2026-07-17T16:27:00.000Z,iPad
a0B000000000000183,CALL-000183,001000000000000025,HCP,Neurology,NE-01,US,2026-07-25,2026-07-25T16:00:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Dermiq,Tertiary,No,,,,No,None,0,,Schedule next detail,1,45,005000000000000037,true,false,2026-07-25T16:00:00.000Z,Windows
a0B000000000000184,CALL-000184,001000000000000042,Hospital,Internal Medicine,SE-01,US,2026-07-24,2026-07-24T13:12:00.000Z,Detail with Sample,Face_to_Face_vod,Submitted_vod,Neurovia,Tertiary,Yes,Neurovia 10mg Sample,3,LOT-2025-05,Yes,Neurovia Safety Profile,6,Negative,Follow up on sample feedback,1,40,005000000000000012,true,false,2026-07-24T13:12:00.000Z,iPad
a0B000000000000185,CALL-000185,001000000000000082,Hospital,General Practice,EU-FR-01,FR,2026-06-13,2026-06-13T12:02:00.000Z,Product Discussion,Face_to_Face_vod,Submitted_vod,Pulmora,Tertiary,No,,,,No,Pulmora Patient Case,1,Neutral,Revisit key messages,1,12,005000000000000023,true,false,2026-06-13T12:02:00.000Z,Windows
a0B000000000000186,CALL-000186,001000000000000038,HCP,Internal Medicine,MW-02,US,2026-07-02,2026-07-02T13:53:00.000Z,Group Detail,Face_to_Face_vod,Submitted_vod,Pulmora,Tertiary,No,,,,No,None,0,,Schedule next detail,5,24,005000000000000036,true,false,2026-07-02T13:53:00.000Z,iPad
a0B000000000000187,CALL-000187,001000000000000113,Pharmacy,Pulmonology,APAC-AU-01,AU,2026-06-27,2026-06-27T15:57:00.000Z,Detail with Sample,Face_to_Face_vod,Submitted_vod,Oncaline,Primary,Yes,Oncaline 10mg Sample,2,LOT-2025-01,No,None,0,,Follow up on sample feedback,1,38,005000000000000006,true,false,2026-06-27T15:57:00.000Z,iPad
a0B000000000000188,CALL-000188,001000000000000089,HCP,General Practice,EU-DACH-01,DE,2026-08-13,2026-08-13T13:55:00.000Z,Product Discussion,Face_to_Face_vod,Submitted_vod,Neurovia,Tertiary,No,,,,No,Neurovia Safety Profile,3,Positive,Revisit key messages,1,42,005000000000000016,true,false,2026-08-13T13:55:00.000Z,Windows
a0B000000000000189,CALL-000189,001000000000000042,Hospital,Neurology,SE-02,US,2026-07-14,2026-07-14T12:36:00.000Z,Sample Only,Face_to_Face_vod,Submitted_vod,Dermiq,Secondary,Yes,Dermiq 10mg Sample,4,LOT-2026-11,Yes,None,0,,Follow up on sample feedback,1,36,005000000000000002,true,false,2026-07-14T12:36:00.000Z,Browser
a0B000000000000190,CALL-000190,001000000000000139,HCP,General Practice,APAC-AU-01,AU,2026-06-06,2026-06-06T13:37:00.000Z,Remote Detail,Video_vod,Saved_vod,Dermiq,Primary,No,,,,No,Dermiq Launch Deck,6,Positive,Revisit key messages,1,34,005000000000000004,true,true,2026-06-06T13:37:00.000Z,Browser
a0B000000000000191,CALL-000191,001000000000000051,HCP,General Practice,CA-ON-01,CA,2026-06-11,2026-06-11T16:53:00.000Z,Product Discussion,Face_to_Face_vod,Submitted_vod,Neurovia,Tertiary,No,,,,No,Neurovia Safety Profile,5,Positive,Revisit key messages,1,29,005000000000000030,true,false,2026-06-11T16:53:00.000Z,Windows
a0B000000000000192,CALL-000192,001000000000000142,Clinic,Dermatology,APAC-AU-01,AU,2026-07-28,2026-07-28T16:49:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Pulmora,Primary,No,,,,No,Pulmora Patient Case,4,Neutral,Revisit key messages,1,45,005000000000000005,true,false,2026-07-28T16:49:00.000Z,Browser
a0B000000000000193,CALL-000193,001000000000000004,HCP,Oncology,MW-02,US,2026-08-17,2026-08-17T08:17:00.000Z,Product Discussion,Face_to_Face_vod,Submitted_vod,Neurovia,Primary,No,,,,No,Neurovia Safety Profile,6,Positive,Revisit key messages,1,40,005000000000000004,true,false,2026-08-17T08:17:00.000Z,iPad
a0B000000000000194,CALL-000194,001000000000000080,HCP,Neurology,EU-DACH-01,DE,2026-07-30,2026-07-30T08:58:00.000Z,Detail Only,Face_to_Face_vod,Saved_vod,Pulmora,Primary,No,,,,No,None,0,,Schedule next detail,1,26,005000000000000026,true,true,2026-07-30T08:58:00.000Z,iPad
a0B000000000000195,CALL-000195,001000000000000116,HCP,Internal Medicine,APAC-JP-01,JP,2026-06-25,2026-06-25T08:35:00.000Z,Phone Call,Phone_vod,Submitted_vod,Pulmora,Primary,No,,,,No,None,0,,Schedule next detail,1,12,005000000000000002,true,false,2026-06-25T08:35:00.000Z,Windows
a0B000000000000196,CALL-000196,001000000000000022,Clinic,Oncology,EU-UK-01,GB,2026-08-22,2026-08-22T09:48:00.000Z,Detail Only,Face_to_Face_vod,Planned_vod,Neurovia,Tertiary,No,,,,No,None,0,,Schedule next detail,1,30,005000000000000029,true,true,2026-08-22T09:48:00.000Z,Browser
a0B000000000000197,CALL-000197,001000000000000012,HCP,Dermatology,EU-DACH-01,DE,2026-07-04,2026-07-04T13:56:00.000Z,Remote Detail,Video_vod,Submitted_vod,Neurovia,Primary,No,,,,No,None,0,,Schedule next detail,1,19,005000000000000008,true,false,2026-07-04T13:56:00.000Z,Windows
a0B000000000000198,CALL-000198,001000000000000168,HCP,Pulmonology,APAC-JP-01,JP,2026-07-01,2026-07-01T12:11:00.000Z,Remote Detail,Video_vod,Submitted_vod,Oncaline,Primary,Yes,Oncaline 10mg Sample,1,LOT-2026-12,Yes,None,0,,Follow up on sample feedback,1,11,005000000000000001,true,false,2026-07-01T12:11:00.000Z,Browser
a0B000000000000199,CALL-000199,001000000000000117,Hospital,Pulmonology,CA-QC-01,CA,2026-07-30,2026-07-30T09:37:00.000Z,Remote Detail,Video_vod,Submitted_vod,Oncaline,Secondary,No,,,,No,None,0,,Schedule next detail,1,23,005000000000000015,true,false,2026-07-30T09:37:00.000Z,iPad
a0B000000000000200,CALL-000200,001000000000000013,HCP,Oncology,EU-IT-01,IT,2026-07-10,2026-07-10T15:14:00.000Z,Product Discussion,Face_to_Face_vod,Submitted_vod,Oncaline,Tertiary,No,,,,No,Oncaline Phase III Data,2,Not Captured,Revisit key messages,1,30,005000000000000018,true,false,2026-07-10T15:14:00.000Z,Browser
a0B000000000000201,CALL-000201,001000000000000022,HCP,General Practice,SE-02,US,2026-08-02,2026-08-02T12:10:00.000Z,Group Detail,Face_to_Face_vod,Planned_vod,Oncaline,Primary,No,,,,No,None,0,,Schedule next detail,6,22,005000000000000033,true,true,2026-08-02T12:10:00.000Z,iPad
a0B000000000000202,CALL-000202,001000000000000123,Hospital,Oncology,W-01,US,2026-07-14,2026-07-14T11:45:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Cardiozen,Primary,Yes,Cardiozen 10mg Sample,1,LOT-2025-01,Yes,Cardiozen Efficacy Deck,5,Positive,Follow up on sample feedback,1,16,005000000000000001,true,false,2026-07-14T11:45:00.000Z,iPad
a0B000000000000203,CALL-000203,001000000000000066,HCP,Neurology,EU-DACH-01,DE,2026-08-15,2026-08-15T15:55:00.000Z,Sample Only,Face_to_Face_vod,Submitted_vod,Cardiozen,Tertiary,Yes,Cardiozen 10mg Sample,2,LOT-2026-03,Yes,None,0,,Follow up on sample feedback,1,21,005000000000000001,true,false,2026-08-15T15:55:00.000Z,iPad
a0B000000000000204,CALL-000204,001000000000000026,HCP,General Practice,EU-IT-01,IT,2026-08-28,2026-08-28T10:04:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Oncaline,Secondary,No,,,,No,None,0,,Schedule next detail,1,16,005000000000000037,true,false,2026-08-28T10:04:00.000Z,iPad
a0B000000000000205,CALL-000205,001000000000000145,Hospital,Oncology,NE-02,US,2026-08-02,2026-08-02T10:50:00.000Z,Detail Only,Face_to_Face_vod,Saved_vod,Cardiozen,Primary,No,,,,No,Cardiozen Efficacy Deck,5,Neutral,Revisit key messages,1,34,005000000000000013,true,true,2026-08-02T10:50:00.000Z,Browser
a0B000000000000206,CALL-000206,001000000000000048,HCP,Internal Medicine,APAC-JP-01,JP,2026-08-03,2026-08-03T13:55:00.000Z,Group Detail,Face_to_Face_vod,Saved_vod,Dermiq,Tertiary,No,,,,No,None,0,,Schedule next detail,2,38,005000000000000018,true,true,2026-08-03T13:55:00.000Z,Browser
a0B000000000000207,CALL-000207,001000000000000057,HCP,Neurology,CA-ON-01,CA,2026-07-10,2026-07-10T16:43:00.000Z,Phone Call,Phone_vod,Submitted_vod,Neurovia,Primary,No,,,,No,None,0,,Schedule next detail,1,5,005000000000000009,true,false,2026-07-10T16:43:00.000Z,iPad
a0B000000000000208,CALL-000208,001000000000000180,HCP,Cardiology,EU-ES-01,ES,2026-07-14,2026-07-14T11:04:00.000Z,Detail with Sample,Face_to_Face_vod,Submitted_vod,Cardiozen,Tertiary,Yes,Cardiozen 10mg Sample,3,LOT-2025-10,No,None,0,,Follow up on sample feedback,1,33,005000000000000014,true,false,2026-07-14T11:04:00.000Z,iPad
a0B000000000000209,CALL-000209,001000000000000073,HCP,General Practice,EU-DACH-01,DE,2026-06-04,2026-06-04T11:26:00.000Z,Sample Only,Face_to_Face_vod,Submitted_vod,Pulmora,Tertiary,Yes,Pulmora 10mg Sample,3,LOT-2026-12,Yes,None,0,,Follow up on sample feedback,1,36,005000000000000032,true,false,2026-06-04T11:26:00.000Z,iPhone
a0B000000000000210,CALL-000210,001000000000000085,HCP,Pulmonology,W-02,US,2026-08-01,2026-08-01T08:06:00.000Z,Detail with Sample,Face_to_Face_vod,Submitted_vod,Dermiq,Secondary,Yes,Dermiq 10mg Sample,4,LOT-2026-04,Yes,None,0,,Follow up on sample feedback,1,39,005000000000000038,true,false,2026-08-01T08:06:00.000Z,Windows
a0B000000000000211,CALL-000211,001000000000000127,HCP,Pulmonology,CA-ON-01,CA,2026-08-12,2026-08-12T08:46:00.000Z,Detail with Sample,Face_to_Face_vod,Submitted_vod,Pulmora,Secondary,Yes,Pulmora 10mg Sample,1,LOT-2025-07,Yes,Pulmora Patient Case,4,Not Captured,Follow up on sample feedback,1,31,005000000000000024,true,false,2026-08-12T08:46:00.000Z,Windows
a0B000000000000212,CALL-000212,001000000000000167,HCP,Pulmonology,CA-ON-01,CA,2026-07-07,2026-07-07T13:19:00.000Z,Detail Only,Face_to_Face_vod,Saved_vod,Cardiozen,Secondary,No,,,,No,Cardiozen Dosing Guide,1,Positive,Revisit key messages,1,42,005000000000000004,true,true,2026-07-07T13:19:00.000Z,iPad
a0B000000000000213,CALL-000213,001000000000000078,Clinic,General Practice,LATAM-BR-01,BR,2026-08-26,2026-08-26T13:26:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Cardiozen,Secondary,No,,,,No,Cardiozen Dosing Guide,2,Positive,Revisit key messages,1,40,005000000000000004,true,false,2026-08-26T13:26:00.000Z,Windows
a0B000000000000214,CALL-000214,001000000000000153,HCP,Neurology,LATAM-BR-01,BR,2026-08-28,2026-08-28T10:17:00.000Z,Detail with Sample,Face_to_Face_vod,Planned_vod,Oncaline,Tertiary,Yes,Oncaline 10mg Sample,2,LOT-2026-02,Yes,None,0,,Follow up on sample feedback,1,26,005000000000000005,true,true,2026-08-28T10:17:00.000Z,iPhone
a0B000000000000215,CALL-000215,001000000000000045,HCP,Dermatology,CA-QC-01,CA,2026-07-18,2026-07-18T12:51:00.000Z,Detail Only,Face_to_Face_vod,Saved_vod,Cardiozen,Secondary,No,,,,No,None,0,,Schedule next detail,1,16,005000000000000023,true,true,2026-07-18T12:51:00.000Z,iPad
a0B000000000000216,CALL-000216,001000000000000158,HCP,Internal Medicine,EU-FR-01,FR,2026-07-12,2026-07-12T16:33:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Cardiozen,Tertiary,Yes,Cardiozen 10mg Sample,2,LOT-2026-01,Yes,Cardiozen Dosing Guide,2,Neutral,Follow up on sample feedback,1,19,005000000000000014,true,false,2026-07-12T16:33:00.000Z,iPad
a0B000000000000217,CALL-000217,001000000000000016,Hospital,General Practice,EU-DACH-01,DE,2026-08-08,2026-08-08T13:09:00.000Z,Detail Only,Face_to_Face_vod,Planned_vod,Dermiq,Primary,No,,,,No,Dermiq Launch Deck,6,Neutral,Revisit key messages,1,25,005000000000000016,true,true,2026-08-08T13:09:00.000Z,iPad
a0B000000000000218,CALL-000218,001000000000000163,Pharmacy,Oncology,EU-FR-01,FR,2026-08-04,2026-08-04T16:49:00.000Z,Group Detail,Face_to_Face_vod,Submitted_vod,Neurovia,Tertiary,No,,,,No,Neurovia MoA Video,1,Positive,Revisit key messages,10,18,005000000000000015,true,false,2026-08-04T16:49:00.000Z,Browser
a0B000000000000219,CALL-000219,001000000000000041,HCP,Dermatology,EU-FR-01,FR,2026-08-24,2026-08-24T11:04:00.000Z,Product Discussion,Face_to_Face_vod,Planned_vod,Neurovia,Primary,No,,,,No,Neurovia Safety Profile,3,Positive,Revisit key messages,1,13,005000000000000031,true,true,2026-08-24T11:04:00.000Z,iPad
a0B000000000000220,CALL-000220,001000000000000080,HCP,Oncology,MW-01,US,2026-08-13,2026-08-13T14:34:00.000Z,Product Discussion,Face_to_Face_vod,Submitted_vod,Neurovia,Primary,No,,,,No,None,0,,Schedule next detail,1,36,005000000000000020,true,false,2026-08-13T14:34:00.000Z,Browser
a0B000000000000221,CALL-000221,001000000000000076,HCP,General Practice,APAC-JP-01,JP,2026-08-03,2026-08-03T12:32:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Cardiozen,Tertiary,No,,,,No,None,0,,Schedule next detail,1,43,005000000000000011,true,false,2026-08-03T12:32:00.000Z,Windows
a0B000000000000222,CALL-000222,001000000000000118,Clinic,Pulmonology,SE-02,US,2026-08-19,2026-08-19T11:30:00.000Z,Remote Detail,Video_vod,Submitted_vod,Pulmora,Primary,No,,,,No,None,0,,Schedule next detail,1,31,005000000000000039,true,false,2026-08-19T11:30:00.000Z,Windows
a0B000000000000223,CALL-000223,001000000000000127,Clinic,Neurology,EU-UK-01,GB,2026-07-31,2026-07-31T12:05:00.000Z,Detail with Sample,Face_to_Face_vod,Submitted_vod,Cardiozen,Tertiary,Yes,Cardiozen 10mg Sample,3,LOT-2026-02,Yes,Cardiozen Dosing Guide,3,Not Captured,Follow up on sample feedback,1,19,005000000000000036,true,false,2026-07-31T12:05:00.000Z,iPad
a0B000000000000224,CALL-000224,001000000000000054,Hospital,Neurology,W-01,US,2026-07-22,2026-07-22T14:25:00.000Z,Detail with Sample,Face_to_Face_vod,Submitted_vod,Cardiozen,Tertiary,Yes,Cardiozen 10mg Sample,3,LOT-2025-07,Yes,None,0,,Follow up on sample feedback,1,24,005000000000000003,true,false,2026-07-22T14:25:00.000Z,Browser
a0B000000000000225,CALL-000225,001000000000000070,Hospital,Internal Medicine,SE-02,US,2026-08-22,2026-08-22T11:55:00.000Z,Detail with Sample,Face_to_Face_vod,Submitted_vod,Neurovia,Secondary,Yes,Neurovia 10mg Sample,1,LOT-2025-10,Yes,Neurovia Safety Profile,5,Positive,Follow up on sample feedback,1,41,005000000000000012,true,false,2026-08-22T11:55:00.000Z,iPhone
a0B000000000000226,CALL-000226,001000000000000051,HCP,Dermatology,EU-FR-01,FR,2026-08-01,2026-08-01T15:13:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Dermiq,Primary,No,,,,No,None,0,,Schedule next detail,1,27,005000000000000014,true,false,2026-08-01T15:13:00.000Z,iPad
a0B000000000000227,CALL-000227,001000000000000060,HCP,Cardiology,EU-DACH-01,DE,2026-08-03,2026-08-03T08:05:00.000Z,Group Detail,Face_to_Face_vod,Saved_vod,Cardiozen,Secondary,No,,,,No,Cardiozen Dosing Guide,2,Positive,Revisit key messages,7,30,005000000000000021,true,true,2026-08-03T08:05:00.000Z,iPad
a0B000000000000228,CALL-000228,001000000000000075,Pharmacy,Neurology,LATAM-BR-01,BR,2026-08-10,2026-08-10T15:14:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Dermiq,Primary,No,,,,No,Dermiq Launch Deck,4,Neutral,Revisit key messages,1,23,005000000000000034,true,false,2026-08-10T15:14:00.000Z,Windows
a0B000000000000229,CALL-000229,001000000000000009,HCP,General Practice,EU-IT-01,IT,2026-08-05,2026-08-05T16:20:00.000Z,Detail Only,Face_to_Face_vod,Saved_vod,Cardiozen,Secondary,No,,,,No,None,0,,Schedule next detail,1,42,005000000000000017,true,true,2026-08-05T16:20:00.000Z,iPad
a0B000000000000230,CALL-000230,001000000000000137,Hospital,Neurology,EU-ES-01,ES,2026-06-13,2026-06-13T16:55:00.000Z,Detail Only,Face_to_Face_vod,Planned_vod,Neurovia,Tertiary,No,,,,No,None,0,,Schedule next detail,1,19,005000000000000019,true,true,2026-06-13T16:55:00.000Z,Browser
a0B000000000000231,CALL-000231,001000000000000158,HCP,Oncology,LATAM-BR-01,BR,2026-08-07,2026-08-07T16:04:00.000Z,Detail Only,Face_to_Face_vod,Submitted_vod,Oncaline,Secondary,No,,,,No,None,0,,Schedule next detail,1,30,005000000000000036,true,false,2026-08-07T16:04:00.000Z,iPad
a0B000000000000232,CALL-000232,001000000000000137,Hospital,Oncology,EU-UK-01,GB,2026-08-10,2026-08-10T08:32:00.000Z,Detail with Sample,Face_to_Face_vod,Planned_vod,Oncaline,Primary,Yes,Oncaline 10mg Sample,3,LOT-2025-11,No,Oncaline Phase III Data,5,Positive,Follow up on sample feedback,1,38,005000000000000023,true,true,2026-08-10T08:32:00.000Z,iPhone
a0B000000000000233,CALL-000233,001000000000000058,HCP,Oncology,MW-01,US,2026-06-27,2026-06-27T12:05:00.000Z,Detail with Sample,Face_to_Face_vod,Submitted_vod,Oncaline,Secondary,Yes,Oncaline 10mg Sample,2,LOT-2026-01,Yes,None,0,,Follow up on sample feedback,1,38,005000000000000028,true,false,2026-06-27T12:05:00.000Z,Windows
a0B000000000000234,CALL-000234,001000000000000140,HCP,General Practice,NE-02,US,2026-08-07,2026-08-07T11:37:00.000Z,Group Detail,Face_to_Face_vod,Submitted_vod,Neurovia,Primary,No,,,,No,Neurovia MoA Video,1,Positive,Revisit key messages,2,37,005000000000000006,true,false,2026-08-07T11:37:00.000Z,Windows
